area,name,lat,long,status,note
目黒区,19-6,35.63115,139.684865,1,
目黒区,20-1,35.627718,139.689545,1,
目黒区,20-2,35.6273767,139.6924093,1,
目黒区,20-3,35.6269836,139.6905224,1,
目黒区,20-4,35.6256668,139.6892511,1,
目黒区,20-5,35.6280004,139.6919691,1,
目黒区,20-6,35.6247001,139.6873901,1,
目黒区,20-7,35.6278917,139.6900606,1,
目黒区,21-1,35.628119,139.683287,1,
目黒区,21-2,35.6257684,139.6830182,1,
目黒区,21-3,35.622919,139.684267,1,
目黒区,21-4,35.6267962,139.680517,1,
目黒区,21-5,35.6233442,139.6819377,1,
目黒区,21-6,35.621347,139.681492,1,
目黒区,21-7,35.625033,139.682732,1,
目黒区,21-8,35.627292,139.682458,1,
目黒区,21-9,35.627824,139.680972,1,
目黒区,22-1,35.623216,139.691908,1,
目黒区,22-2,35.627515,139.69348,1,
目黒区,22-3,35.6251446,139.6937653,1,
目黒区,22-4,35.62424,139.692002,1,
目黒区,22-5,35.625355,139.691626,1,
目黒区,22-6,35.6222418,139.6926043,1,
目黒区,22-7,35.623873,139.692728,1,
目黒区,22-8,35.623253,139.689635,1,
目黒区,22-9,35.62533,139.692382,1,
目黒区,23-1,35.6231894,139.6946615,1,
目黒区,23-2,35.623432,139.6975726,1,
目黒区,23-3,35.622736,139.699171,1,
目黒区,23-4,35.6237639,139.6977767,1,
目黒区,23-5,35.6226836,139.6954764,1,
目黒区,23-6,35.6234314,139.6997117,1,
目黒区,24-1,35.618546,139.698545,1,
目黒区,24-2,35.621559,139.701992,1,
目黒区,24-3,35.619277,139.698586,1,
目黒区,24-4,35.617032,139.698586,1,
目黒区,24-5,35.618742,139.6993574,1,
目黒区,24-6,35.6211711,139.7010098,1,
目黒区,24-7,35.6164425,139.6987083,1,
目黒区,24-8,35.6176586,139.6991894,1,
目黒区,25-1,35.613777,139.694737,1,
目黒区,25-2,35.61365,139.695681,1,
目黒区,25-3,35.6104412,139.6934362,1,
目黒区,25-4,35.6089626,139.6950775,1,
目黒区,25-5,35.6129682,139.6948116,1,
目黒区,26-1,35.6188211,139.6961585,1,
目黒区,26-2,35.6183415,139.6957079,1,
目黒区,26-3,35.6180578,139.6930904,1,
目黒区,26-4,35.620467,139.693071,1,
目黒区,26-5,35.617536,139.697663,1,
目黒区,26-6,35.618022,139.695219,1,
目黒区,26-7,35.620708,139.697108,1,
目黒区,26-8,35.616536,139.697378,1,
目黒区,27-1,35.61936,139.691243,1,
目黒区,27-2,35.6182787,139.6900841,1,
目黒区,27-3,35.620579,139.690221,1,
目黒区,27-4,35.622843,139.689116,1,
目黒区,27-5,35.622555,139.687845,1,
目黒区,27-6,35.6231877,139.6872227,1,
目黒区,27-7,35.620628,139.687668,1,
目黒区,27-8,35.622834,139.686799,1,
目黒区,27-9,35.62063,139.686016,1,
目黒区,28-1,35.614975,139.69069,1,
目黒区,28-2,35.617865,139.691454,1,
目黒区,28-3,35.617785,139.689682,1,
目黒区,28-4,35.615101,139.68925,1,
目黒区,28-5,35.6124405,139.688295,1,
目黒区,28-6,35.6138194,139.6889386,1,
目黒区,28-7,35.613517,139.688254,1,
目黒区,28-8,35.614553,139.689746,1,
目黒区,29-1,35.617922,139.6843027,1,
目黒区,29-2,35.617643,139.68691,1,
目黒区,29-3,35.618703,139.684448,1,
目黒区,29-4,35.617691,139.685247,1,
目黒区,29-5,35.621694,139.683557,1,
目黒区,29-6,35.6197148,139.6822755,1,
目黒区,29-7,35.6188909,139.6826937,1,
目黒区,29-8,35.621276,139.682656,1,
目黒区,29-9,35.616974,139.685618,1,
目黒区,30-1,35.61548,139.683303,1,
目黒区,30-2,35.6136954,139.6863778,1,
目黒区,30-3,35.613254,139.682102,1,
目黒区,30-4,35.6131683,139.6866452,1,
目黒区,30-5,35.612348,139.68801,1,
目黒区,30-6,35.619746,139.679279,1,
目黒区,30-7,35.615752,139.682878,1,
目黒区,30-8,35.6149923,139.6828743,1,
目黒区,31-1,35.609328,139.679657,1,
目黒区,31-2,35.6083546,139.6805394,1,
目黒区,31-3,35.6099052,139.6799213,1,
目黒区,31-4,35.608547,139.680178,1,
目黒区,31-5,35.607501,139.684146,1,
目黒区,31-6,35.610961,139.679556,1,
目黒区,31-7,35.605648,139.680288,1,
目黒区,31-8,35.6083361,139.6796686,1,
目黒区,32-1,35.60962,139.674175,1,
目黒区,32-2,35.6067444,139.6786572,1,
目黒区,32-3,35.610672,139.673808,1,
目黒区,32-4,35.609804,139.673084,1,
目黒区,32-5,35.6100858,139.6743205,1,
目黒区,33-1,35.6117739,139.6662812,1,
目黒区,33-2,35.612046,139.6657136,1,
目黒区,33-3,35.609829,139.669534,1,
目黒区,33-4,35.6123659,139.6662919,1,
目黒区,33-5,35.6102317,139.6671982,1,
目黒区,33-6,35.6089991,139.6669419,1,
目黒区,34-1,35.612687,139.679726,1,
目黒区,34-2,35.61747,139.676369,1,
目黒区,34-3,35.6124479,139.6778911,1,
目黒区,34-4,35.612725,139.6790826,1,
目黒区,34-5,35.615489,139.677895,1,
目黒区,34-6,35.6134493,139.6764627,1,
目黒区,34-7,35.6146786,139.6761573,1,
目黒区,34-8,35.613854,139.678577,1,
目黒区,34-9,35.612796,139.673516,1,
目黒区,35-1,35.6181751,139.6719342,1,
目黒区,35-2,35.622826,139.675758,1,
目黒区,35-3,35.621005,139.67657,1,
目黒区,35-4,35.6184253,139.6755652,1,
目黒区,35-5,35.6220764,139.6736035,1,
目黒区,35-6,35.6215275,139.670633,1,
目黒区,35-7,35.618748,139.672478,1,
目黒区,35-8,35.6183949,139.6703965,1,
目黒区,35-9,35.618039,139.674232,1,
目黒区,36-1,35.6157464,139.6671609,1,
目黒区,36-2,35.619621,139.66848,1,
目黒区,36-3,35.6151514,139.6699021,1,
目黒区,36-4,35.6141218,139.6678469,1,
目黒区,36-5,35.6142661,139.6676324,1,
目黒区,36-6,35.6155423,139.6663,1,
目黒区,36-7,35.616434,139.6663544,1,
目黒区,36-8,35.6169,139.664919,1,
目黒区,36-9,35.6176953,139.6647826,1,
目黒区,37-1,35.62419,139.669347,1,
目黒区,37-2,35.624832,139.676627,1,
目黒区,37-3,35.623365,139.676969,1,
目黒区,37-4,35.625639,139.673317,1,
目黒区,37-5,35.622778,139.667696,1,
目黒区,37-6,35.622106,139.665673,1,
目黒区,37-7,35.624093,139.668276,1,
目黒区,37-8,35.6210592,139.667577,1,
目黒区,38-1,35.6269953,139.6686021,1,
目黒区,38-2,35.6272082,139.6750846,1,
目黒区,38-3,35.628179,139.671752,1,
目黒区,38-4,35.626082,139.670833,1,
目黒区,38-5,35.6273498,139.6698024,1,
目黒区,38-6,35.629646,139.665532,1,
目黒区,38-7,35.625126,139.667084,1,
目黒区,38-8,35.626126,139.664988,1,
目黒区,38-9,35.6284388,139.6674562,1,
福生市,1-1,35.739123,139.326758,1,
福生市,1-2,35.736342,139.324501,1,
福生市,1-3,35.73495,139.322743,1,
福生市,1-4,35.736236,139.328435,1,
福生市,1-5,35.736226,139.330658,1,
福生市,1-6,35.741856,139.331108,1,
福生市,1-7,35.740474,139.330082,1,
福生市,1-8,35.735762,139.326624,1,
福生市,2-1,35.742246,139.325004,1,
福生市,2-2,35.741501,139.328244,1,
福生市,2-3,35.746623,139.32408,1,
福生市,2-4,35.7492585,139.3207443,1,
福生市,2-5,35.744793,139.321699,1,
福生市,2-6,35.742555,139.320035,1,
福生市,2-7,35.746339,139.320755,1,
福生市,3-1,35.727908,139.336298,1,
福生市,3-2,35.728531,139.334772,1,
福生市,3-3,35.726462,139.334871,1,
福生市,3-4,35.725276,139.334702,1,
福生市,3-5,35.724533,139.336861,1,
福生市,3-6,35.7220474,139.3413934,1,
福生市,3-7,35.7252,139.339073,1,
福生市,4-1,35.7347943,139.3314396,1,
福生市,4-2,35.7342401,139.3326547,1,
福生市,4-3,35.7356958,139.3351214,1,
福生市,4-4,35.7338286,139.3366314,1,
福生市,4-5,35.739018,139.338471,1,
福生市,4-6,35.738932,139.335,1,
福生市,4-7,35.739828,139.332276,1,
福生市,4-8,35.7345814,139.333951,1,
福生市,5-1,35.749106,139.326794,1,
福生市,5-2,35.742834,139.328801,1,
福生市,5-3,35.74646,139.326201,1,
福生市,5-4,35.7459799,139.3290077,1,
福生市,5-5,35.7471722,139.3273262,1,
福生市,5-6,35.745588,139.331003,1,
福生市,5-7,35.748254,139.330075,1,
福生市,6-1,35.717152,139.338008,1,
福生市,6-2,35.719038,139.33705,1,
福生市,6-3,35.719826,139.333576,1,
福生市,6-4,35.718485,139.33403,1,
福生市,6-5,35.717326,139.334663,1,
福生市,6-6,35.715908,139.333525,1,
福生市,6-7,35.71431,139.335054,1,
福生市,7-1,35.751602,139.325948,1,
福生市,7-2,35.751422,139.330142,1,
福生市,7-3,35.753205,139.324211,1,
福生市,7-4,35.751986,139.32387,1,
福生市,7-5,35.750265,139.325533,1,
福生市,7-6,35.7501,139.323448,1,
福生市,7-7,35.750574,139.327583,1,
福生市,8-1,35.730352,139.341486,1,
福生市,8-2,35.732016,139.332068,1,
福生市,8-3,35.731624,139.334838,1,
福生市,8-4,35.729909,139.337767,1,
福生市,8-5,35.731614,139.339325,1,
福生市,8-6,35.733202,139.340592,1,
福生市,8-7,35.726593,139.341511,1,
福生市,9-1,35.729143,139.330907,1,
福生市,9-2,35.732244,139.326806,1,
福生市,9-3,35.73024,139.328335,1,
福生市,9-4,35.725518,139.331031,1,
福生市,9-5,35.723858,139.33098,1,
福生市,9-6,35.728204,139.332893,1,
福生市,9-7,35.721272,139.331412,1,
福生市,10-1,35.721569,139.346005,1,
福生市,10-2,35.721471,139.344698,1,
福生市,10-3,35.723565,139.346438,1,
福生市,10-4,35.724076,139.344734,1,
福生市,10-5,35.7222915,139.347336,1,
福生市,10-6,35.72245,139.34321,1,
福生市,10-7,35.7229363,139.3493386,1,
福生市,11-1,35.746496,139.334047,1,
福生市,11-2,35.744041,139.336124,1,
福生市,11-3,35.7444461,139.3342562,1,
福生市,11-4,35.745773,139.336107,1,
福生市,11-5,35.745768,139.335751,1,
福生市,11-6,35.747119,139.332591,1,
福生市,11-7,35.7499915,139.3321234,1,
稲城市,1-1,35.640799,139.508595,1,
稲城市,1-2,35.640532,139.517017,1,
稲城市,1-3,35.638511,139.515576,1,
稲城市,1-4,35.636314,139.516282,1,
稲城市,1-5,35.640983,139.511614,1,
稲城市,1-6,35.639249,139.510764,1,
稲城市,1-7,35.638286,139.507593,1,
稲城市,1-8,35.64065,139.509455,1,対応済
稲城市,2-1,35.64189,139.504435,1,
稲城市,2-2,35.638669,139.497402,1,
稲城市,2-3,35.642405,139.499655,1,
稲城市,2-4,35.643922,139.502922,1,
稲城市,2-5,35.63948,139.500181,1,
稲城市,2-6,35.637067,139.500442,1,
稲城市,2-7,35.635769,139.500574,1,
稲城市,2-8,35.631655,139.50517,1,
稲城市,3-1,35.647519,139.48599,1,
稲城市,3-2,35.649231,139.490892,1,
稲城市,3-3,35.647409,139.49376,1,
稲城市,3-4,35.644088,139.496921,1,
稲城市,3-5,35.644932,139.498874,1,
稲城市,3-6,35.644927,139.500284,1,
稲城市,3-7,35.645624,139.495664,1,
稲城市,4-1,35.630215,139.490211,1,
稲城市,4-2,35.628194,139.489769,1,
稲城市,4-3,35.627534,139.488168,1,
稲城市,4-4,35.626526,139.488359,1,
稲城市,4-5,35.627212,139.48442,1,
稲城市,4-6,35.625386,139.486332,1,
稲城市,4-7,35.62219,139.484257,1,
稲城市,5-1,35.645943,139.505041,1,
稲城市,5-2,35.643956,139.509292,1,
稲城市,5-3,35.644213,139.515724,1,
稲城市,5-4,35.646296,139.512595,1,
稲城市,5-5,35.642668,139.515125,1,
稲城市,5-6,35.645804,139.509247,1,
稲城市,5-7,35.64843,139.511408,1,
稲城市,5-8,35.643125,139.508912,1,
稲城市,6-1,35.646192,139.517399,1,
稲城市,6-2,35.649241,139.514029,1,
稲城市,6-3,35.646291,139.518146,1,
稲城市,6-4,35.641892,139.520396,1,
稲城市,6-5,35.6437618,139.521142,1,
稲城市,6-6,35.641258,139.521796,1,
稲城市,6-7,35.642375,139.5194342,1,
稲城市,7-1,35.610204,139.48207,1,
稲城市,7-2,35.6122541,139.4815867,1,
稲城市,7-3,35.609352,139.48862,1,
稲城市,7-4,35.612848,139.485962,1,
稲城市,7-5,35.610866,139.48767,1,
稲城市,7-6,35.611155,139.485835,1,
稲城市,7-7,35.611822,139.487359,1,
稲城市,8-1,35.647431,139.498782,1,
稲城市,8-2,35.644344,139.50265,1,
稲城市,8-3,35.64925,139.49766,1,
稲城市,8-4,35.649804,139.491361,1,
稲城市,8-5,35.650486,139.493686,1,
稲城市,8-6,35.64747,139.495274,1,
稲城市,8-7,35.649364,139.4895,1,
稲城市,8-8,35.649405,139.504534,1,
稲城市,9-1,35.6130018,139.4927464,1,
稲城市,9-2,35.608,139.498914,1,
稲城市,9-3,35.606838,139.499308,1,
稲城市,9-4,35.610834,139.493224,1,
稲城市,9-5,35.610747,139.496536,1,
稲城市,9-6,35.6125493,139.4915147,1,
稲城市,9-7,35.606967,139.493158,1,
稲城市,10-1,35.639063,139.519712,1,
稲城市,10-2,35.635554,139.518645,1,
稲城市,10-3,35.634998,139.517078,1,
稲城市,10-4,35.633758,139.515649,1,
稲城市,10-5,35.632707,139.516714,1,
稲城市,10-6,35.633209,139.519526,1,
稲城市,10-7,35.636338,139.520525,1,
稲城市,11-1,35.645734,139.488937,1,
稲城市,11-2,35.640147,139.488649,1,
稲城市,11-3,35.63846,139.486509,1,
稲城市,11-4,35.636534,139.486918,1,
稲城市,11-5,35.640867,139.488055,1,
稲城市,11-6,35.63769,139.491941,1,
稲城市,11-7,35.6354632,139.492864,1,
稲城市,11-8,35.635852,139.490994,1,
稲城市,12-1,35.60819,139.487695,1,
稲城市,12-2,35.608195,139.491512,1,
稲城市,12-3,35.606294,139.489623,1,
稲城市,12-4,35.611421,139.489669,1,
稲城市,12-5,35.6102284,139.4909565,1,
稲城市,12-6,35.609794,139.489352,1,
稲城市,12-7,35.607131,139.490337,1,
稲城市,13-1,35.641848,139.495309,1,
稲城市,13-2,35.639627,139.493675,1,
稲城市,13-3,35.641025,139.490709,1,
稲城市,13-4,35.6417793,139.4907174,1,
稲城市,13-5,35.641059,139.491444,1,
稲城市,13-6,35.642601,139.494213,1,
稲城市,13-7,35.643004,139.492282,1,
稲城市,14-1,35.631163,139.482794,1,
稲城市,14-2,35.631609,139.485382,1,
稲城市,14-3,35.630166,139.482563,1,
稲城市,14-4,35.62983,139.484077,1,
稲城市,14-5,35.632592,139.485725,1,
稲城市,14-6,35.634399,139.485861,1,
稲城市,14-7,35.627186,139.480061,1,
稲城市,15-1,35.627491,139.468004,1,
稲城市,15-2,35.625493,139.468508,1,
稲城市,15-3,35.627877,139.471636,1,
稲城市,15-4,35.624216,139.475447,1,
稲城市,15-5,35.627099,139.473537,1,
稲城市,15-6,35.624046,139.473757,1,
稲城市,15-7,35.624851,139.479503,1,
稲城市,16-1,35.636587,139.506532,1,
稲城市,16-2,35.634496,139.509152,1,
稲城市,16-3,35.63417,139.512582,1,
稲城市,16-4,35.638352,139.504099,1,
稲城市,16-5,35.637978,139.50563,1,
稲城市,16-6,35.636966,139.507352,1,
稲城市,16-7,35.635228,139.513433,1,
稲城市,17-1,35.625623,139.466748,1,
稲城市,17-2,35.624591,139.468276,1,
稲城市,17-3,35.621589,139.47217,1,
稲城市,17-4,35.619845,139.472592,1,
稲城市,17-5,35.622609,139.47794,1,
稲城市,17-6,35.623873,139.468834,1,
稲城市,17-7,35.621449,139.469602,1,
立川市,1-1,35.700299,139.402497,1,
立川市,1-2,35.70129,139.398227,1,
立川市,1-3,35.69773,139.402663,1,
立川市,1-4,35.6974024,139.4012252,1,
立川市,1-5,35.694014,139.399932,1,
立川市,1-6,35.703029,139.39416,1,
立川市,1-7,35.698357,139.397543,1,
立川市,1-8,35.69678,139.395052,1,
立川市,2-1,35.695808,139.4056593,1,
立川市,2-2,35.6886406,139.4008349,1,
立川市,2-3,35.6886399,139.4067639,1,
立川市,2-4,35.694789,139.406833,1,
立川市,2-5,35.694284,139.406748,1,
立川市,2-6,35.6923431,139.4074466,1,
立川市,2-7,35.6906461,139.4046761,1,
立川市,2-8,35.694576,139.403898,1,
立川市,3-1,35.6934587,139.4100093,1,
立川市,3-2,35.6884769,139.4099128,1,
立川市,3-3,35.691696,139.411446,1,
立川市,3-4,35.693343,139.412749,1,
立川市,3-5,35.697147,139.413308,1,
立川市,3-6,35.689061,139.4107191,1,
立川市,3-7,35.692245,139.415179,1,
立川市,4-1,35.694454,139.4198,1,
立川市,4-2,35.697308,139.41831,1,
立川市,4-3,35.693332,139.418948,1,
立川市,4-4,35.6919849,139.4195017,1,
立川市,4-5,35.6929409,139.4195554,1,
立川市,4-6,35.69162,139.416256,1,
立川市,4-7,35.6897847,139.4216471,1,
立川市,4-8,35.6934821,139.4196207,1,
立川市,5-1,35.6962254,139.4299475,1,
立川市,5-2,35.6921441,139.4298918,1,
立川市,5-3,35.6941281,139.4282522,1,
立川市,5-4,35.6894217,139.423303,1,
立川市,5-5,35.693382,139.424473,1,
立川市,5-6,35.6945781,139.4264868,1,
立川市,5-7,35.6953506,139.4236202,1,
立川市,5-8,35.698338,139.4264175,1,
立川市,6-1,35.6992487,139.4241465,1,
立川市,6-2,35.704024,139.4243127,1,
立川市,6-3,35.7027603,139.4216131,1,
立川市,6-4,35.7004065,139.4207173,1,
立川市,6-5,35.7026052,139.4240123,1,
立川市,6-6,35.6995203,139.4243369,1,
立川市,6-7,35.698757,139.419336,1,
立川市,6-8,35.7036941,139.4253444,1,
立川市,7-1,35.7030829,139.4192526,1,
立川市,7-2,35.6989302,139.4138066,1,
立川市,7-3,35.7013344,139.4147506,1,
立川市,7-4,35.7011772,139.4183597,1,
立川市,7-5,35.7024304,139.4149455,1,
立川市,7-6,35.6984734,139.4173048,1,
立川市,7-7,35.700074,139.41231,1,
立川市,7-8,35.7040914,139.4156298,1,
立川市,8-1,35.7074791,139.4215378,1,
立川市,8-2,35.7066734,139.4235426,1,
立川市,8-3,35.7063902,139.4225887,1,
立川市,8-4,35.706251,139.4184188,1,
立川市,8-5,35.707226,139.419304,1,
立川市,8-6,35.70615,139.415469,1,
立川市,8-7,35.707621,139.417963,1,
立川市,8-8,35.7107201,139.4140829,1,
立川市,9-1,35.714898,139.425405,1,
立川市,9-2,35.712394,139.429716,1,
立川市,9-3,35.712399,139.428466,1,
立川市,9-4,35.715923,139.426208,1,
立川市,9-5,35.713803,139.426154,1,
立川市,9-6,35.710755,139.4250209,1,
立川市,9-7,35.712409,139.423924,1,
立川市,9-8,35.708124,139.423263,1,
立川市,10-1,35.7178285,139.429756,1,
立川市,10-2,35.7201467,139.4259783,1,
立川市,10-3,35.722968,139.426244,1,
立川市,10-4,35.718676,139.423503,1,
立川市,10-5,35.718331,139.424453,1,
立川市,10-6,35.720847,139.423954,1,
立川市,10-7,35.716981,139.421118,1,
立川市,10-8,35.7187199,139.4191495,1,
立川市,11-1,35.723005,139.41554,1,
立川市,11-2,35.7195295,139.4155237,1,
立川市,11-3,35.718656,139.410197,1,
立川市,11-4,35.72106,139.407092,1,
立川市,11-5,35.7217817,139.4091471,1,
立川市,11-6,35.7207935,139.412788,1,
立川市,11-7,35.719428,139.418522,1,
立川市,12-1,35.725416,139.394578,1,
立川市,12-2,35.72028,139.393472,1,
立川市,12-3,35.720476,139.390752,1,
立川市,12-4,35.724209,139.392862,1,
立川市,12-5,35.721702,139.402395,1,★7/4 2:46 位置修正済 (選管マップに合わせました)
立川市,12-6,35.720876,139.388967,1,
立川市,12-7,35.722422,139.398025,1,
立川市,12-8,35.723114,139.392079,1,
立川市,13-1,35.7269395,139.3698949,1,
立川市,13-2,35.729496,139.354861,1,
立川市,13-3,35.727103,139.363606,1,
立川市,13-4,35.7276295,139.3648021,1,
立川市,13-5,35.730906,139.360481,1,
立川市,13-6,35.7281564,139.35962,1,
立川市,13-7,35.730528,139.3571241,1,
立川市,14-1,35.720787,139.435558,1,
立川市,14-2,35.717182,139.440216,1,
立川市,14-3,35.719289,139.437604,1,
立川市,14-4,35.719926,139.438377,1,
立川市,14-5,35.718871,139.437039,1,
立川市,14-6,35.716855,139.435033,1,
立川市,14-7,35.719321,139.434731,1,
立川市,14-8,35.718018,139.442959,1,
立川市,15-1,35.692322,139.390478,1,
立川市,15-2,35.693685,139.39763,1,
立川市,15-3,35.693057,139.393166,1,
立川市,15-4,35.694064,139.392573,1,
立川市,15-5,35.691679,139.39621,1,
立川市,15-6,35.694214,139.390286,1,
立川市,15-7,35.691506,139.39268,1,
立川市,15-8,35.693016,139.395514,1,
立川市,16-1,35.707585,139.428198,1,
立川市,16-2,35.708312,139.426062,1,
立川市,16-3,35.704276,139.432461,1,
立川市,16-4,35.707696,139.430457,1,
立川市,16-5,35.707769,139.432003,1,
立川市,16-6,35.710921,139.43123,1,
立川市,16-7,35.709414,139.426811,1,
立川市,17-1,35.722998,139.442922,1,
立川市,17-2,35.722447,139.441708,1,
立川市,17-3,35.723573,139.439035,1,
立川市,17-4,35.721478,139.438071,1,
立川市,17-5,35.72382,139.435606,1,
立川市,17-6,35.722894,139.437381,1,
立川市,17-7,35.720383,139.442477,1,
立川市,18-1,35.722217,139.431311,1,
立川市,18-2,35.727072,139.42782,1,
立川市,18-3,35.726145,139.429253,1,
立川市,18-4,35.72789,139.420702,1,
立川市,18-5,35.722976,139.423811,1,
立川市,18-6,35.725585,139.423067,1,
立川市,18-7,35.726788,139.426157,1,
立川市,18-8,35.726704,139.421133,1,
立川市,19-1,35.734041,139.381373,1,
立川市,19-2,35.734602,139.376383,1,
立川市,19-3,35.726919,139.382449,1,
立川市,19-4,35.730782,139.377256,1,
立川市,19-5,35.733085,139.37451,1,
立川市,19-6,35.732164,139.376777,1,
立川市,19-7,35.732914,139.379085,1,
立川市,19-8,35.729742,139.380351,1,
立川市,20-1,35.7265811,139.4021889,1,
立川市,20-2,35.727661,139.391393,1,
立川市,20-3,35.7252678,139.396285,1,
立川市,20-4,35.725884,139.39223,1,
立川市,20-5,35.7277825,139.3995558,1,
立川市,20-6,35.7285657,139.4002773,1,
立川市,20-7,35.728199,139.396026,1,
立川市,21-1,35.726659,139.414025,1,
立川市,21-2,35.723392,139.407624,1,
立川市,21-3,35.731691,139.413955,1,
立川市,21-4,35.729701,139.407577,1,
立川市,21-5,35.727435,139.417134,1,
立川市,21-6,35.729924,139.415811,1,
立川市,21-7,35.7255481,139.40639,1,
立川市,21-8,35.7265694,139.4110886,1,
立川市,22-1,35.728927,139.392064,1,
立川市,22-2,35.730527,139.4015,1,
立川市,22-3,35.732682,139.393578,1,
立川市,22-4,35.732177,139.392323,1,
立川市,22-5,35.7315119,139.3982744,1,
立川市,22-6,35.7323019,139.399961,1,
立川市,22-7,35.733379,139.403997,1,
立川市,22-8,35.731947,139.388749,1,
立川市,23-1,35.726026,139.378777,1,
立川市,23-2,35.724894,139.382861,1,
立川市,23-3,35.724055,139.38737,1,
立川市,23-4,35.724617,139.386963,1,
立川市,23-5,35.722629,139.386314,1,
立川市,23-6,35.721731,139.381349,1,
立川市,23-7,35.72516,139.389769,1,
立川市,24-1,35.730134,139.365946,1,
立川市,24-2,35.734,139.366838,1,
立川市,24-3,35.733748,139.368244,1,
立川市,24-4,35.733871,139.362518,1,
立川市,24-5,35.731912,139.360415,1,
立川市,24-6,35.732312,139.35931,1,
立川市,24-7,35.731743,139.355446,1,
立川市,25-1,35.690385,139.415549,1,
立川市,25-2,35.689706,139.414444,1,
立川市,25-3,35.687016,139.420052,1,
立川市,25-4,35.687449,139.41661,1,
立川市,25-5,35.68784,139.420154,1,
立川市,25-6,35.688902,139.413773,1,
立川市,25-7,35.686356,139.415362,1,
立川市,25-8,35.686986,139.410727,1,
立川市,26-1,35.7206132,139.406546,1,
立川市,26-2,35.7055365,139.4103307,1,
立川市,26-3,35.7070959,139.4086855,1,
立川市,26-4,35.706512,139.407216,1,
立川市,26-5,35.7104393,139.4112809,1,
立川市,26-6,35.713907,139.4072604,1,
立川市,26-7,35.7203212,139.4035965,1,
練馬区,1-1,35.73953,139.679537,1,
練馬区,1-2,35.740505,139.677885,1,
練馬区,1-3,35.7381809,139.6735708,1,
練馬区,1-4,35.743808,139.678972,1,
練馬区,1-5,35.74188,139.676232,1,
練馬区,1-6,35.744287,139.679732,1,★7/4 0:26 位置修正済 (選管マップに合わせました。7/1に図書館工事中との報告あり)
練馬区,1-7,35.745,139.675101,1,
練馬区,1-8,35.737915,139.6723932,1,
練馬区,2-1,35.738877,139.672231,1,
練馬区,2-2,35.737859,139.667934,1,
練馬区,2-3,35.739349,139.671419,1,
練馬区,2-4,35.739374,139.667424,1,
練馬区,2-5,35.7425342,139.6714348,1,
練馬区,2-6,35.7411001,139.6715797,1,
練馬区,2-7,35.742563,139.670979,1,
練馬区,3-1,35.7405493,139.6678301,1,
練馬区,3-2,35.7403386,139.6674031,1,
練馬区,3-3,35.740744,139.662391,1,
練馬区,3-4,35.7431769,139.6662389,1,
練馬区,3-5,35.7428416,139.66736,1,
練馬区,3-6,35.744326,139.664919,1,
練馬区,3-7,35.742672,139.666421,1,
練馬区,3-8,35.74407,139.662677,1,
練馬区,4-1,35.7441885,139.6579556,1,
練馬区,4-2,35.7419139,139.658861,1,
練馬区,4-3,35.741758,139.658115,1,
練馬区,4-4,35.7442936,139.6571105,1,
練馬区,4-5,35.745462,139.657394,1,
練馬区,4-6,35.7458318,139.6605646,1,
練馬区,4-7,35.748843,139.659432,1,
練馬区,4-8,35.7490956,139.6580052,1,
練馬区,5-1,35.7344015,139.6769269,1,
練馬区,5-2,35.7354559,139.6769919,1,
練馬区,5-3,35.736897,139.674634,1,
練馬区,5-4,35.736853,139.678188,1,
練馬区,5-5,35.7367279,139.6760693,1,
練馬区,5-6,35.7366236,139.6754116,1,
練馬区,5-7,35.737804,139.6771046,1,
練馬区,5-8,35.734375,139.674485,1,
練馬区,6-1,35.7352084,139.6686517,1,
練馬区,6-2,35.7358089,139.6685608,1,
練馬区,6-3,35.7363724,139.6653193,1,
練馬区,6-4,35.7328882,139.6674255,1,
練馬区,6-5,35.732083,139.667179,1,
練馬区,6-6,35.7338615,139.6673079,1,
練馬区,6-7,35.73305,139.665317,1,
練馬区,6-8,35.7352708,139.664996,1,
練馬区,7-1,35.738262,139.663923,1,
練馬区,7-2,35.7375039,139.6616108,1,
練馬区,7-3,35.7366338,139.6616428,1,
練馬区,7-4,35.7369133,139.6600551,1,
練馬区,7-5,35.7328456,139.6612982,1,
練馬区,7-6,35.7357553,139.6589094,1,
練馬区,7-7,35.7371341,139.6626448,1,
練馬区,7-8,35.7353048,139.6633415,1,
練馬区,7-9,35.7377997,139.6647588,1,
練馬区,8-1,35.730644,139.661637,1,
練馬区,8-2,35.731119,139.662318,1,
練馬区,8-3,35.72937,139.65789,1,
練馬区,8-4,35.7266959,139.6593242,1,
練馬区,8-5,35.729065,139.657228,1,
練馬区,8-6,35.7279415,139.6565291,1,
練馬区,8-7,35.7275717,139.6569556,1,
練馬区,8-8,35.73022,139.649799,1,
練馬区,8-9,35.728429,139.652506,1,
練馬区,9-1,35.732248,139.655242,1,
練馬区,9-2,35.7336244,139.651796,1,
練馬区,9-3,35.732148,139.65176,1,
練馬区,9-4,35.732564,139.651033,1,
練馬区,9-5,35.730875,139.652096,1,
練馬区,9-6,35.73486,139.653802,1,
練馬区,9-7,35.733674,139.651024,1,
練馬区,9-8,35.736224,139.651287,1,
練馬区,9-9,35.730314,139.653979,1,
練馬区,10-1,35.7396125,139.65413,1,
練馬区,10-2,35.7389024,139.6542982,1,
練馬区,10-3,35.7407266,139.6536044,1,
